,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1129,37519,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,92,162803,1,"['Travis Scott', 'HVME']","['0Y5tJX1MQlPlqiwlOH1tJY', '2o08sCWF5yyo2G4DCiT7T9']",2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
1130,37567,5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,86,189000,0,['Zoe Wees'],['03d2mJXSMtuPI0nIvLnhoS'],2021-01-12,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,5,https://i.scdn.co/image/ab67616d0000b2733ef0781922e2dfb0679237ca,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
1131,37599,6I3mqTwhRpn34SLVafSH7G,Ghost,83,153190,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
1132,37610,472vIK1ldetTxRxG3ovaiY,Glad You Exist,82,144533,0,['Dan + Shay'],['7z5WFjZAIYejWy0NI5lv4T'],2021-02-05,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,4,https://i.scdn.co/image/ab67616d0000b273c66d80518c514a9c8232393f,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
1133,37632,6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",81,214693,1,"['Brent Faiyaz', 'DJ Dahi', 'Tyler, The Creator']","['3tlXnStJ1fFhdScmQeLpuG', '5BozIJTTNCufaZpjhy2der', '4V8LLVI7PbaPR0K2TGSxFF']",2021-01-29,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,4,https://i.scdn.co/image/ab67616d0000b27312bb288c1f093c654fb3563f,https://open.spotify.com/track/6u3CPnFMKANYgfdiifFOiJ
1134,37635,15OCqNPYoLziEAsbVnqRj5,Good Without,81,182121,0,['Mimi Webb'],['3GxKJzJK4LpsYGXQrw77wz'],2021-03-26,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,4,https://i.scdn.co/image/ab67616d0000b2736b44f0f5a3e3b56f89e5083b,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
1135,37691,1A8990rtwHQ417l3yADe5t,GNF (OKOKOK),78,116256,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2021-02-05,0.753,0.659,8,-9.671,1,0.416,0.659,0.0,0.098,0.459,146.022,4,https://i.scdn.co/image/ab67616d0000b273a5b50c3e5797aedbffb90952,https://open.spotify.com/track/1A8990rtwHQ417l3yADe5t
1136,37777,4gC95tJcg0TWAz3LJ2dZpN,Greensleeves,48,194000,0,['Coleman Hawkins'],['0JM134st8VY7Ld9T2wQiH0'],1958-01-01,0.484,0.0474,7,-16.235,1,0.0336,0.96,0.67,0.104,0.139,69.416,3,https://i.scdn.co/image/ab67616d0000b273d8710b8f7109d308d32ff652,https://open.spotify.com/track/4gC95tJcg0TWAz3LJ2dZpN
1137,37842,0XKC12udOJaeEX1h392B72,"Gloria's Step - Take 2 / Live At The Village Vanguard, NYC; 6/25/1961",37,367840,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1961,0.49,0.23,5,-21.314,0,0.0337,0.876,0.912,0.233,0.361,80.317,3,https://i.scdn.co/image/ab67616d0000b2731fa735fc5a555f64edacca2b,https://open.spotify.com/track/0XKC12udOJaeEX1h392B72
1138,37867,2us6ZRJX3LUUOAcjA90egD,Ginza Samba,35,326067,0,"['Vince Guaraldi', 'Bola Sete']","['7gXUrN8vgmVhKVCkw9pavV', '3vVLhTD4Etza2AvvWJaNyW']",1964,0.617,0.382,8,-14.125,1,0.031,0.811,0.195,0.226,0.82,97.203,4,https://i.scdn.co/image/ab67616d0000b273add6a86279d4d4a998bfa8bf,https://open.spotify.com/track/2us6ZRJX3LUUOAcjA90egD
