,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
10027,238390,6QY5zaoulgveKCr7XE0vs9,Invisibles,64,232201,1,"['Nanpa Básico', 'Gera MX', 'Charles Ans']","['1cUpGtXcSQsovNYEZOQgOG', '2hejA1Dkf8v8R0koF44FvW', '5lYeiQxUTcGKVgAuTqbTeL']",2021-03-23,0.659,0.535,9,-11.637,0,0.262,0.706,1.25e-05,0.144,0.196,84.048,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10028,238405,6QbcnA5zCrjiZIUBzAP4nY,I'm a Ram,52,227480,0,['Al Green'],['3dkbV4qihUeMsqN4vBGg93'],1971-08-14,0.848,0.499,11,-10.176,0,0.0696,0.261,0.517,0.209,0.879,81.098,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10029,238456,6Qp2Sw4eLGjM48ugViYWHE,I'm Still Not Over You,36,290600,0,['Richard Carpenter'],['7slnlqXyKCLVEirP005Q2n'],1987-01-01,0.429,0.19,8,-18.306,1,0.0273,0.226,9.67e-06,0.0679,0.241,161.0,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10030,238494,6R1rMzfZjHXEaNORVeDLkW,I've Been Thinking About You,47,228707,0,['Londonbeat'],['0gcMPgunYh4rX1UOdvZKBn'],1997-09-29,0.675,0.701,11,-11.734,0,0.0386,0.0199,0.00188,0.061,0.897,113.533,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10031,238522,6RANU8AS5ICU5PEHh8BYtH,Isn't She Lovely,69,394267,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1976-09-28,0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10032,238524,6RB1pRVhm7WRTZ6VpZjRhF,I'm Your Boogie Man,32,241920,0,['KC & The Sunshine Band'],['3mQBpAOMWYqAZyxtyeo4Lo'],1996-05-13,0.765,0.927,5,-5.715,0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10033,238528,6RBel04CNvcZhod6VBbvyn,Intro / Outro,42,73718,0,['Damn Whøre'],['1ld3NT4hubdY5jvc3r7ZD8'],2015,0.424,0.709,7,-7.1,1,0.229,0.522,0.000343,0.286,0.472,109.845,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10034,238536,6RDrpNxQIKp6LULdQWd2Vl,Invece no,48,235533,0,['Laura Pausini'],['2e4nwiX8ZCU09LGLOpeqTH'],2008-11-11,0.53,0.372,0,-6.002,1,0.0267,0.606,0.0,0.0803,0.116,133.93,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10035,238548,6RH9SBaImgPfLCPEjpniVH,I'm Gonna Getcha Good! - Red Single Edit,47,242133,0,['Shania Twain'],['5e4Dhzv426EvQe3aDb64jL'],2004-01-01,0.724,0.814,1,-3.821,1,0.031,0.0399,0.0,0.0642,0.938,123.989,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10036,238574,6ROC96qNrDlbWmIKtt93TV,Ice Cold,51,197680,0,"['Netsky', 'David Guetta']","['5TgQ66WuWkoQ2xYxaSTnVP', '1Cs0zKBU1kc0i8ypK3B9ai']",2018-10-12,0.463,0.958,10,-3.622,0,0.122,0.0349,0.00785,0.0944,0.155,170.03,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10037,238596,6RVfZrAqGYaREpipkSg9t1,Innan allt försvinner,37,268144,0,['Bo Kaspers Orkester'],['2VE6Ge0qFHrqDC6KG6ECJn'],2008-10-17,0.751,0.831,4,-4.805,0,0.0276,0.504,0.0391,0.265,0.952,104.995,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10038,238600,6RW5iCYkTOmfuDn53yqOiZ,I Love The Way You Love Me,36,217000,0,['Eric Martin'],['6WCm2GGhHPv9hNDbirGHKZ'],1998,0.644,0.607,0,-5.556,1,0.0276,0.506,0.0,0.183,0.393,89.942,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10039,238610,6RcByPoFlaUVAn2PnTxSVr,In For The Kill - Skream's Let's Get Ravey Remix,50,305387,0,"['La Roux', 'Skream']","['3K2zB87GZv1krx031en5VA', '2jbP92oFLWqPqogflK1wlW']",2009-01-01,0.333,0.591,9,-5.267,1,0.0446,0.00329,0.259,0.0556,0.0553,145.376,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10040,238634,6Rindc6HCahhaazvJEQIsE,I Need A Woman,47,264027,0,['Hockey Dad'],['1GJ1uwDfaA8GVVpVc2I2d2'],2016-08-12,0.344,0.935,1,-5.204,1,0.0756,0.00538,0.0,0.233,0.296,143.021,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10041,238641,6RkQjRcyjQW4bgMfg3yv5w,Illusionary Daytime,51,250672,0,['Shirfine'],['38v6uRMEOpN2Od2SuL7WKN'],2014,0.54,0.56,7,-9.027,0,0.0245,0.915,0.905,0.194,0.388,89.987,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10042,238654,6RnTwnTuagJD3awcaOU8HZ,Insatiable,43,399667,0,['Prince'],['5a2EaR3hamoenG9rDuVn8j'],1991-10-01,0.735,0.339,9,-11.956,0,0.0456,0.443,0.00564,0.0778,0.389,121.779,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10043,238672,6RsNd0M7jqbjIhj4qIbwip,I'm A Rebel,45,238400,0,['Accept'],['3JDIAtVrJdQ7GFOX26LYpv'],1986-01-01,0.49,0.789,4,-12.775,1,0.0522,0.011,0.000778,0.325,0.495,146.983,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10044,238678,6RtH5BmFdjJx6dEz6HcvTf,I'm Not Scared,31,271907,0,['Eighth Wonder'],['67drSMarzjhEXxEJ2ATLfE'],1988,0.59,0.702,2,-13.412,0,0.0282,0.215,0.0739,0.0846,0.894,106.063,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10045,238687,6Rvz1jM5eUqzNs2Pi8RMTG,I'm a Fool to Want You,53,203267,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1958-06,0.244,0.233,9,-16.583,0,0.0413,0.695,0.00059,0.282,0.262,78.088,5,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10046,238721,6S6PMdmKJ6DDN2WALXzMmO,Iubi Cu Mine Nu-Ti Merge,41,187579,1,"['Narcisa', 'Tzanca Uraganu']","['74orozagOAzYG0QOWrl4WV', '5h0wBmd25qPcGSInl3dp66']",2020-12-25,0.79,0.907,5,-6.157,0,0.0364,0.0623,0.101,0.147,0.973,146.05,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10047,238722,6S6bEu42uAw2aejN6HlSJ4,I'm so Stoned,39,152560,0,['Slightly Stoopid'],['6MxlVTY6PmY8Nyn16fvxtb'],1998-05-01,0.625,0.445,11,-9.222,0,0.0458,0.0705,0.516,0.485,0.616,79.386,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10048,238723,6S6mGrU0kRJKrcJBprc5Ff,I Always Liked That,34,221067,0,['Maria Mena'],['3rTRHzFfbTk5GL3LpYZGHR'],2013-06-21,0.551,0.473,5,-7.611,1,0.0348,0.497,0.0,0.0836,0.507,170.047,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10049,238730,6S8UBw4Nws06e1Umh3v1Zq,I Ain't Mad At Cha (ft. Danny Boy),53,293667,1,"['2Pac', 'Danny Boy']","['1ZwdS5xdxEREPySFridCfh', '3Cntpdjm5aq13H1IalBAga']",1996,0.749,0.679,5,-5.889,0,0.238,0.0177,9.33e-06,0.406,0.672,85.04,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10050,238734,6S9q9mEifNdnTNlli2xSuD,I Was Made For Lovin' You,61,271240,0,['KISS'],['07XSN3sPlIlB2L2XNcTwJw'],1979-03-23,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10051,238793,6SUmUChLj2O3dPc0TXJ0ir,If That's Alright,65,235393,0,['Dylan Dunlap'],['7CanUos0itnFLMrCiT839W'],2019-11-22,0.507,0.455,8,-6.492,1,0.0279,0.356,0.0,0.0889,0.333,137.87,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10052,238818,6SdPDNYIs34H0MWBrrfH6T,I'll Give All My Love to You,39,392200,0,['Keith Sweat'],['2r09Inibex3C4ZNTUVSG3m'],1990,0.571,0.377,8,-13.293,1,0.04,0.529,0.0,0.137,0.279,139.945,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10053,238824,6Sg9kVAVm4Xn6MVh2mYNMd,İyi Bil,55,210010,1,['Ezhel'],['6LnJKrtFnTEGdbWQ2riWCL'],2017-05-25,0.504,0.556,4,-8.418,0,0.287,0.761,0.000181,0.0769,0.321,87.242,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10054,238834,6SjqGNzkhhcNVaMUEVOjoK,I Believe,35,230507,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1986-07-28,0.292,0.801,5,-11.543,1,0.0548,0.29,0.00309,0.127,0.755,174.318,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10055,238871,6St9lR6dhV2tpCNVz7qfrS,In My Head,70,199027,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2010-02-26,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
