Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
218350,4v7zlBmIQU4lszrokRt8yP,Ride On,52,245200,0,['Christy Moore'],['3Ebn7mKYzD0L3DaUB1gNJZ'],1984,0.569,0.238,0,-14.974,0,0.0301,0.9,0.011,0.0996,0.378,112.054,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218497,4vlQl2Sk5Isf1UWS55fVe3,Rüya,44,226586,0,['Ziynet Sali'],['7zVYyYhGZxvPHPuhzReYHP'],2009-12-25,0.704,0.832,6,-7.306,0,0.0401,0.454,1.16e-05,0.212,0.842,153.989,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218544,4w09y5LHv5vJDZO4hWS846,Rock It (Prime Jive) - Remastered 2011,42,273013,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1980-06-27,0.47,0.915,11,-5.698,1,0.0612,0.323,0.0,0.064,0.634,160.3,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218594,4wD83H0FKbnNn77euEj4xW,Radio Conga,41,294560,0,['Negrita'],['0Tuudqq2NACRXkvTQGazY2'],2008-10-31,0.617,0.911,1,-5.728,0,0.0428,0.262,0.00249,0.124,0.864,100.01,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218624,4wKrMeRoVaP1CVIBd080YK,Ragged Wood,49,307213,0,['Fleet Foxes'],['4EVpmkEwrLYEg6jIsiPMIb'],2008-06-09,0.362,0.658,4,-5.929,1,0.0292,0.0995,0.0102,0.0602,0.155,104.21,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218632,4wMR4fRKMTyUJG6VAsmccv,Riot Van,60,134933,0,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2006-01-29,0.593,0.333,9,-14.342,1,0.046,0.358,0.0,0.245,0.258,103.537,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218670,4wXviBFaVtY9eW3pei9DNC,Rock Star,49,300813,0,"['Chamillionaire', 'Lil Wayne']","['6vdMPayKk8YJxxeNP5oMCb', '55Aa2cqylxrFIXC767Z865']",2007-01-01,0.622,0.737,11,-5.168,0,0.222,0.0218,0.0,0.562,0.463,156.29,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218680,4waqcUQWdj0yH26STWl2Rq,Rosas,75,236333,0,['La Oreja de Van Gogh'],['4U7lXyKdSf1JbM1aXvsodC'],2003,0.783,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218718,4wlwmhjih4nAig5Qqc5baE,Rikollinen,48,172766,0,['Vilma Alina'],['5zmBbgxO5dvb4sbsX6dL19'],2020-01-31,0.656,0.674,5,-7.536,0,0.0406,0.314,0.000369,0.231,0.483,112.975,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218767,4wy75eHP3D7AF5kYWcsXYi,Routine,37,335333,0,"[""Sexion d'Assaut""]",['4vnmifnGOeRXfNTRtgd4Tj'],2009,0.834,0.804,1,-5.996,0,0.175,0.489,4.05e-05,0.114,0.794,128.059,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218796,4x4RXnIbFxrftgJZ58v9Jb,Running Out Of Lies,34,292000,0,['Johnnie Taylor'],['4OGuNAnRFWZOgOA2d51taz'],1976,0.626,0.476,9,-8.585,1,0.0477,0.705,0.000133,0.657,0.653,78.762,3,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218816,4x8vLLF0UI953H5Z0p2Rwo,Rainbows,52,171840,1,"['Madvillain', 'Madlib', 'MF DOOM']","['2aoFQUeHD1U7pL098lRsDU', '5LhTec3c7dcqBvpLRWbMcf', '2pAWfrd7WFF3XhVt9GooDL']",2004-03-24,0.449,0.7,4,-9.277,0,0.0596,0.048,0.104,0.873,0.41,94.072,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218860,4xMbrsMJUpkFRScJ6Vz7Bw,Rebel,35,224587,0,['Konflikt'],['16dQ2X23MNi4HqIdULPelI'],2006-10-05,0.577,0.879,0,-5.916,0,0.0316,0.0031,3.87e-05,0.0857,0.779,119.558,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
218927,4xh1HYiuwF8B200hbKW5Ic,Rompa mi,46,207660,0,"['Carina Dahl', 'Linni Meister']","['3nuhBdXXO0mnjugdrDxkmt', '4YaUbZmPC6MY6Rl1rBTDuR']",2020-07-16,0.739,0.686,6,-8.225,1,0.0425,0.0074,8.66e-06,0.0452,0.936,140.998,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219003,4xz7WX28IkmcaHv06lCezR,Rapp Snitch Knishes feat. Mr. Fantastik,72,172893,1,['MF DOOM'],['2pAWfrd7WFF3XhVt9GooDL'],2004-11-16,0.728,0.832,7,-6.827,1,0.267,0.327,0.0,0.504,0.825,95.051,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219035,4yBEU0askBZzE2XEVdEwmx,Red,64,223093,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2012-10-22,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.0911,0.641,124.978,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219057,4yIZoftCg9jCy90ZrmAnYm,Reencuentro,49,347040,0,['DLD'],['7CwiLiC1S8B69RMPxbDb6S'],2015-03-10,0.685,0.868,11,-6.1,0,0.0292,0.00322,0.0226,0.121,0.41,118.063,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219101,4yTQN0qUifK0NyVhVOy4sL,Rawkfist,47,160480,0,['Thousand Foot Krutch'],['6GfiCQDFYANz5wUkSmb3Dr'],2003-01-01,0.648,0.937,9,-2.357,1,0.0869,0.00249,0.0,0.331,0.83,86.997,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219122,4yZJX5I0kXjmg6Bq1QJ69p,Rap do Solitário,46,345559,0,['MC Marcinho'],['3ZJCmnY5iUo1M0UFFWDXGf'],2007-01-01,0.644,0.846,9,-8.348,1,0.224,0.00411,0.0,0.392,0.537,125.292,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219137,4ycaG4PuQyVD8VXIHyElgT,Remember Me,60,283413,0,['TEEKS'],['4ofg0wyo4TjuNtWQ5XxZhJ'],2020-10-30,0.395,0.257,8,-8.795,1,0.0401,0.418,0.0,0.0982,0.234,139.186,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219243,4zAn5v6nlrquEQTRgwHujS,Roman Picisan,39,188880,0,['Dewi - Dewi'],['0Jm5WIHmAdEVTq1mwUwvMs'],2007-05-25,0.856,0.601,2,-5.211,1,0.0839,0.182,9.41e-06,0.0724,0.679,115.948,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
219306,4zTfrpDw7gWNgLUxWdNCOf,Respeita Januário / Riacho do Navio / Forró no Escuro - Ao Vivo,34,254000,0,['Luiz Gonzaga'],['2ZofT7n9AlTKf7KDCoHGgD'],1991-09-06,0.692,0.608,4,-15.18,1,0.054,0.442,0.0,0.292,0.967,113.963,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
