,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3510,107831,1xzAMbFHR0VyvpGaV4UT3s,Nunca Nadie,42,248413,0,['Leiva'],['5Hsv8dUHHOdnn72q4XIVz7'],2012-02-21,0.501,0.78,2,-2.974,1,0.0321,0.00159,1.56e-06,0.106,0.481,116.981,4,https://i.scdn.co/image/ab67616d0000b2732ca41b1a14694e717f500bad,https://open.spotify.com/track/1xzAMbFHR0VyvpGaV4UT3s
3511,107835,3rm9uTwozBYl3U3H1Re9UA,No Me Doy Por Vencido,42,226613,0,['India Martinez'],['6FOpWOxsjQxKEbLiJpU1xV'],2012-10-23,0.469,0.588,5,-3.689,1,0.0604,0.471,0.0,0.1,0.431,113.686,4,https://i.scdn.co/image/ab67616d0000b2732e8ca2337c28b18cc6f9c2ba,https://open.spotify.com/track/3rm9uTwozBYl3U3H1Re9UA
3512,107838,08XuASVL6YCbQv24HARGso,No Digas Nada,48,233707,0,['Cali Y El Dandee'],['5DUlefCLzVRzNWaNURTFpK'],2012-01-01,0.451,0.738,10,-5.541,1,0.0438,0.297,0.0,0.0905,0.221,84.343,4,https://i.scdn.co/image/ab67616d0000b2737b5ce333949f95a6ec6e0e11,https://open.spotify.com/track/08XuASVL6YCbQv24HARGso
3513,107865,7LOB6BlP57YO1ezKxz5py4,Noche De Halloween,47,256787,0,['Saurom'],['4B2Iosqk1yAbGbx08My1fM'],2012-11-29,0.309,0.914,0,-4.284,1,0.162,0.093,0.0,0.257,0.442,99.776,3,https://i.scdn.co/image/ab67616d0000b27316681d4c8aa5791edfbefc16,https://open.spotify.com/track/7LOB6BlP57YO1ezKxz5py4
3514,107866,5X7HaYdvc9Slc3D75kkkbl,No me hables - 2012 Remastered Version,43,210013,0,['Juan Pardo'],['1IzfzM2kYigRWUmErr9WmG'],2012-11-16,0.633,0.892,7,-3.591,1,0.032,0.232,6.9e-06,0.104,0.94,113.833,4,https://i.scdn.co/image/ab67616d0000b273260033cea97232e0c6f78a84,https://open.spotify.com/track/5X7HaYdvc9Slc3D75kkkbl
3515,107876,1suTz9wOBk6pF2OAAgKFve,No importa que llueva,55,201267,0,['Efecto Pasillo'],['6CSa1r92LtHHdLG6kRabU3'],2013-12-20,0.675,0.89,1,-4.747,1,0.0347,0.0469,0.0,0.151,0.768,103.053,4,https://i.scdn.co/image/ab67616d0000b27399d1aa6403a287844b8a5670,https://open.spotify.com/track/1suTz9wOBk6pF2OAAgKFve
3516,107882,27jECMDccg0OmnJTHGjU3i,No Dejes De Soñar,51,319573,0,['Manuel Carrasco'],['7qAoXV4U0qDxQAUqhszjAA'],2013-01-01,0.52,0.511,8,-6.977,1,0.0286,0.0891,0.0,0.0826,0.175,96.084,4,https://i.scdn.co/image/ab67616d0000b2739e42d82e4f521fdbd23fa0ff,https://open.spotify.com/track/27jECMDccg0OmnJTHGjU3i
3517,107888,5EskUV4Rg1VMNVPB32xUme,Nómadas,49,204701,0,['La Maravillosa Orquesta del Alcohol'],['1vBn5Puz4mdZopZEHq1QDq'],2013-10-15,0.586,0.619,6,-11.792,0,0.0288,0.123,0.0,0.2,0.682,120.97,4,https://i.scdn.co/image/ab67616d0000b2730ac6eadf9eea2c3485e6043d,https://open.spotify.com/track/5EskUV4Rg1VMNVPB32xUme
3518,107898,3MRT34XaJ4TMra7zceTSRJ,No Voy a Llorar - Radio Edit,47,209284,0,"['Rodriguez', 'Ander & Rossi']","['6dVjlzqj00X6VrZFQ2sMpm', '0eijjeT8lIc14E862vjaNz']",2013,0.863,0.976,7,-4.266,1,0.172,0.0233,0.0,0.2,0.814,127.999,4,https://i.scdn.co/image/ab67616d0000b273fdcac1ee4f9abd3397446f13,https://open.spotify.com/track/3MRT34XaJ4TMra7zceTSRJ
3519,107911,174LzUiYeKlC5rySXPtRg1,Nuestra Nación,45,237946,0,['La Raíz'],['036IY6CphXdsPiqIXdqvCP'],2013-03-01,0.537,0.917,1,-3.274,0,0.0612,0.00214,0.0,0.054,0.835,179.983,4,https://i.scdn.co/image/ab67616d0000b2734be3faf4ecd051a420020c45,https://open.spotify.com/track/174LzUiYeKlC5rySXPtRg1
3520,107961,1aiq7W0uUtQB70lyNjBpWa,No Dudaria,40,212880,0,['Antonio Flores'],['6GwZIG7UlxQR6n9kO8QlV6'],2013-07-23,0.552,0.915,0,-2.617,1,0.0382,0.506,0.0,0.233,0.63,139.858,4,https://i.scdn.co/image/ab67616d0000b273d194eaa0d487d13c83cd03a1,https://open.spotify.com/track/1aiq7W0uUtQB70lyNjBpWa
3521,108003,3gqvoaaF2xQmQ6uCD48PWY,Ni Más Ni Menos - Remastered 2014,50,210210,0,['Los Chichos'],['1xivtET7hPQUzwgnLRQfEP'],2014-01-01,0.556,0.924,0,-2.813,0,0.213,0.556,2.87e-06,0.208,0.947,99.216,4,https://i.scdn.co/image/ab67616d0000b273ff005a8579e60bc69f793dc9,https://open.spotify.com/track/3gqvoaaF2xQmQ6uCD48PWY
3522,108010,6KKJ4kiwuYbP5EzNNysiab,Naturaleza (feat. Estopa),49,235587,0,"['India Martinez', 'Estopa']","['6FOpWOxsjQxKEbLiJpU1xV', '5ZqnEfVdEGmoPxtELhN7ai']",2014-10-20,0.738,0.676,5,-5.777,0,0.112,0.377,0.0,0.112,0.67,90.007,4,https://i.scdn.co/image/ab67616d0000b2732e3e0022722df5cb8fc38953,https://open.spotify.com/track/6KKJ4kiwuYbP5EzNNysiab
3523,108072,01lHZ5GmTQ5vsXmRIuDWzP,No Amanece,48,195663,0,['David Bisbal'],['5gOJTI4TusSENizxhcG7jB'],2014-01-01,0.71,0.749,7,-4.872,1,0.0315,0.0908,0.0,0.0703,0.704,114.024,4,https://i.scdn.co/image/ab67616d0000b2738f0ee6a3cdb605b8b0e30101,https://open.spotify.com/track/01lHZ5GmTQ5vsXmRIuDWzP
3524,108082,5nYAyQ0fo3UNVmBM1oW6xg,Nos ocupamos del mar,43,284120,0,['Fito y Fitipaldis'],['1tZ99AnqyjgrmPwLfGU5eo'],2014-10-28,0.477,0.599,9,-6.772,1,0.0345,0.4,7.8e-05,0.122,0.234,133.044,4,https://i.scdn.co/image/ab67616d0000b2735754f10dbedc484b74e9cdf3,https://open.spotify.com/track/5nYAyQ0fo3UNVmBM1oW6xg
3525,108161,25y9AiUtBKSBhxYcqzylAQ,Nivel Inexperto,47,293976,0,['Second'],['3Ju3bW8OaeUmfQKqMtATKr'],2015-10-09,0.531,0.76,8,-3.483,1,0.0257,0.0524,0.0,0.331,0.381,95.072,4,https://i.scdn.co/image/ab67616d0000b273f5d2d0f229da6e368b272e6c,https://open.spotify.com/track/25y9AiUtBKSBhxYcqzylAQ
3526,108163,6Rm7VmumaUGA1dAB2fWqf0,No Saben de Ti,48,237680,0,['Andrés Suárez'],['1AaN24tRzIpDKK54IRtdIe'],2015-06-01,0.405,0.543,3,-8.479,1,0.0383,0.274,0.0,0.233,0.388,92.741,4,https://i.scdn.co/image/ab67616d0000b2730a38c365ac3e66495344ebd0,https://open.spotify.com/track/6Rm7VmumaUGA1dAB2fWqf0
3527,108171,6ZsehtsahHMbDEvDuMnsS0,Navajeros,45,145091,1,"['Jarfaiter', 'El Coleta']","['7hqwOMu222wUGHIzm49sJk', '2Nwx1YCbJvHuiPeG2UQABk']",2015-02-03,0.782,0.871,0,-9.759,1,0.138,0.513,0.0,0.143,0.923,115.984,4,https://i.scdn.co/image/ab67616d0000b2735275c7eed8910da09fadb949,https://open.spotify.com/track/6ZsehtsahHMbDEvDuMnsS0
3528,108183,2t3tvNtAGPsw54BdSKH2YT,Nana Cruel,45,404067,0,['Robe'],['3WQRkINylwwkw1Ya07ToRK'],2015-06-09,0.413,0.42,0,-9.999,1,0.0369,0.286,4.59e-05,0.111,0.274,107.907,3,https://i.scdn.co/image/ab67616d0000b2735e98c161a50f8dbccd3df736,https://open.spotify.com/track/2t3tvNtAGPsw54BdSKH2YT
3529,108209,7bCJlrKE4Ya1PsMaCQBqp0,No la Toques,49,207203,0,['Justin Quiles'],['14zUHaJZo1mnYtn6IBRaRP'],2015-03-09,0.73,0.824,8,-4.958,0,0.063,0.393,0.0,0.121,0.69,81.922,4,https://i.scdn.co/image/ab67616d0000b273c0f37d6fefe163647fb4fd46,https://open.spotify.com/track/7bCJlrKE4Ya1PsMaCQBqp0
3530,108232,6NT5Pl3j3KudnNyuVqgK0V,No Vendo Humo,42,199318,1,['DELLAFUENTE'],['4bJh7sMPcVRiqe5jlnsWQV'],2015-11-01,0.686,0.659,9,-6.585,0,0.0373,0.71,4.49e-06,0.286,0.923,170.007,4,https://i.scdn.co/image/ab67616d0000b27373a83cae516d6abb914b4b12,https://open.spotify.com/track/6NT5Pl3j3KudnNyuVqgK0V
