,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2513,156841,0L5oYrkC94ArMJDmjtvJWC,You're Not Alone,47,271027,0,['Olive'],['0r2TmTSwK6XAhAxNxTDOb4'],1997-09-04,0.69,0.643,7,-10.855,0,0.0501,0.0525,0.0019,0.0992,0.592,134.261,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2514,156866,0LDauNxnqI5nsyCa2Xsc5W,You're Still a Young Man,44,337040,0,['Tower Of Power'],['0JCxGVxsISZzJHJPUOtceB'],1972,0.447,0.449,3,-9.206,1,0.0333,0.234,0.0,0.229,0.527,114.36,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2515,156894,0LLc1wJdpQMpgMKCF8y2TF,You Are Not Alone,61,208732,0,['Krezip'],['0ZLfGbfO9xjpfna1pN8BeX'],2021-01-01,0.309,0.296,8,-9.237,1,0.0343,0.766,0.0,0.113,0.308,185.561,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2516,156907,0LOgt6yDDGGBHSWvlKbdHo,You Are My Sunshine,59,210727,0,['Music Travel Love'],['2qNrJcE9LjzPdiXbrjkqFa'],2020-04-26,0.64,0.315,8,-9.422,1,0.0328,0.655,1.63e-06,0.108,0.584,152.06,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2517,156934,0LXosXV9ZvmzIpzUsOMuLv,You'll Be In My Heart,65,258400,0,['Phil Collins'],['4lxfqrEsLX6N1N4OCSkILp'],1999-01-01,0.568,0.748,8,-6.523,1,0.0298,0.0572,4.48e-06,0.0932,0.615,96.699,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2518,156973,0Lh0FcGeLRnegFWTAbHwiL,Ya Zaljalal,37,234733,0,['Hafiz Hamidun'],['6DgMaXR0c070BQWs9VyuNB'],2011-11-04,0.23,0.173,9,-11.877,0,0.0314,0.915,0.0,0.108,0.172,161.644,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2519,157055,0M5F0vY3gQe07yUSt5NVxx,Yo Soy Tu Maestro,40,188067,0,['Latino Way'],['1QBHo2TGZQ5M58XwfmCv6A'],2006-10-31,0.807,0.921,10,-4.322,0,0.064,0.129,0.0,0.0688,0.971,91.948,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2520,157125,0MOy8pldoYU37pKhu9sKY2,Yalnızlık,36,285048,0,['Pinhani'],['4Bdqzh78prwuqwInMb555P'],2008-04-18,0.377,0.629,1,-6.733,0,0.0328,0.0187,0.00214,0.187,0.248,157.702,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2521,157210,0MkVMRIAidLA3j4TjCOcFe,Ya No Siento Nada,47,264882,0,['La banda de Carlitos'],['1pmmkE3BIdh9pxHecU09Oo'],2018-09-04,0.68,0.731,0,-6.71,0,0.0326,0.17,0.0,0.533,0.674,129.977,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
2522,157228,0Mq0reDcNpgmQkjHfzpJrp,Yours,62,168587,0,['Ella Henderson'],['7nDsS0l5ZAzMedVRKPP8F1'],2014-10-13,0.581,0.263,0,-10.411,1,0.032,0.819,0.0,0.0808,0.229,125.004,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
