Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
47273,6nVbBTpuktjfPEOhKNPo7K,Zomby Woof,35,310093,0,"['Frank Zappa', 'The Mothers']","['6ra4GIOgCZQZMOaUECftGN', '6O2r6FHJL6hRJxBI5TUn0K']",1973-09-07,0.354,0.865,2,-8.379,1,0.157,0.0779,0.00576,0.0603,0.551,86.21,4,https://i.scdn.co/image/ab67616d0000b27333cbb9723360ae61e33ec302,https://open.spotify.com/track/6nVbBTpuktjfPEOhKNPo7K
47450,1Q3ku4n6R1Ax3IYTEevKIH,Zawinul/Lava - 2004 Digital Remaster,33,180293,0,['Brian Eno'],['7MSUfLeTdDEoZiJPDSBXgi'],1975-09-01,0.196,0.0106,7,-24.383,1,0.0431,0.921,0.828,0.115,0.0934,90.796,4,https://i.scdn.co/image/ab67616d0000b27384d9788915697efd5cbf56f4,https://open.spotify.com/track/1Q3ku4n6R1Ax3IYTEevKIH
47699,5yWrmwOJgebXwNxayH9Gaf,Zanzibar - As cores,35,202067,0,['A Cor Do Som'],['0H8k2AiKxhmf33OalpJb53'],1978-07-27,0.777,0.578,9,-7.469,1,0.0646,0.184,0.0,0.0344,0.934,123.659,4,https://i.scdn.co/image/ab67616d0000b2737f8c9e12dcc9b2e322a7b2df,https://open.spotify.com/track/5yWrmwOJgebXwNxayH9Gaf
47986,08YGmoEDfdFxMdNyXxU7Ld,Zauberstab,37,237833,0,['ZaZa'],['1LitShaQ8w2JzjvxjCEHjh'],1982-01-01,0.917,0.757,11,-8.846,0,0.0664,0.239,0.0246,0.0489,0.969,133.532,4,https://i.scdn.co/image/ab67616d0000b273e2a5ab42500bbe18ee778a31,https://open.spotify.com/track/08YGmoEDfdFxMdNyXxU7Ld
48382,1dwg5WIMZLUT9tkc1FsNYX,Zombie Eaters,40,360107,0,['Faith No More'],['6GbCJZrI318Ybm8mY36Of5'],1989,0.239,0.767,4,-12.508,0,0.109,0.00228,0.0449,0.141,0.164,141.886,4,https://i.scdn.co/image/ab67616d0000b273e081ef6de656ee714788ea0d,https://open.spotify.com/track/1dwg5WIMZLUT9tkc1FsNYX
49398,4ptF2Hvq7PdsDKXV0o7x2M,Zij Maakt Het Verschil,55,280387,0,"[""De Poema's""]",['27aNYoqLUzogd4oSliq1Md'],2003-12-11,0.337,0.552,11,-7.9,0,0.0438,0.332,0.0,0.119,0.361,172.823,4,https://i.scdn.co/image/ab67616d0000b27346263681c9ff5e5cef81526e,https://open.spotify.com/track/4ptF2Hvq7PdsDKXV0o7x2M
49589,1f3C0tSFKsjcflvMCa3X27,Zawsze tam gdzie Ty,57,258587,0,['Lady Pank'],['0PkkQfDUJZuR2PcQ6uEV8j'],2007-12-13,0.679,0.382,0,-8.788,1,0.0264,0.684,0.0,0.0611,0.574,94.947,4,https://i.scdn.co/image/ab67616d0000b273cfa7063c105a1880f0998660,https://open.spotify.com/track/1f3C0tSFKsjcflvMCa3X27
50090,6TGX01ExmdHyOG72fqUU3Q,Zindagi Kuch Toh Bata (Reprise),65,258879,0,"['Pritam', 'Jubin Nautiyal']","['1wRPtKGflJrBx9BmLsSwlU', '1tqysapcCh1lWEAc9dIFpa']",2015-07-07,0.528,0.615,5,-7.118,1,0.0372,0.491,0.000111,0.104,0.225,123.988,4,https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164,https://open.spotify.com/track/6TGX01ExmdHyOG72fqUU3Q
50532,3RB34xSI0C225jDyZgNKsp,Zawsze gdzieś czeka ktoś,31,184827,0,['Anna Jantar'],['32ojq4MJxHtYDXaeb1LIzm'],1977-02-12,0.651,0.59,2,-7.155,1,0.0513,0.492,0.0,0.0742,0.881,121.727,4,https://i.scdn.co/image/ab67616d0000b273f0bd466ef8ce5cd8f4921572,https://open.spotify.com/track/3RB34xSI0C225jDyZgNKsp
50682,34bKMZRvxpUBqmZbgklWzZ,Zon en Maan,32,194403,0,"[""De Rodeo's""]",['1XqOmKbo0jShCXGYw93U9K'],1979,0.604,0.732,2,-10.891,1,0.0637,0.128,2.08e-05,0.185,0.763,108.325,4,https://i.scdn.co/image/ab67616d0000b27334afb3b3bd21332a79352f90,https://open.spotify.com/track/34bKMZRvxpUBqmZbgklWzZ
