Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
165556,0ywD4WoZk5uk0ckJ6cnvg0,Vita tranquilla,34,260707,0,['Tricarico'],['7EPKocezwQQ2Ni9CKakEq2'],2008-02-29,0.544,0.486,0,-7.666,1,0.0316,0.138,0.0,0.111,0.156,120.072,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165606,0z989L2nFGu5AIEM5hEyyw,Veneno (feat. Ana Tijoux & Stailok),42,162926,0,"['Aerstame', 'Ana Tijoux', 'Stailok']","['4L5QHhmkOdVWH91Kz0uLPg', '75myVgZbKQkWpyHAlLUCmG', '56Ty0jwuXA2Z4kt8RGeg0e']",2009-09-05,0.716,0.537,11,-7.797,0,0.409,0.0946,0.0,0.0932,0.909,76.769,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165613,0zBb6UcBgWMjx47nGMSClK,Volverte a Besar,44,223283,0,['Santi'],['7KMxpk8xXmn6bN7tRBCOBo'],2020-07-10,0.622,0.497,6,-11.785,1,0.124,0.541,0.000363,0.131,0.289,89.906,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165690,0zUkn9s0tLAH3PXnLDvhRc,Varje gång jag ser dig,43,171133,0,['Fernandoz'],['3HMZ4Ui5A6SEFgTkWzaMhv'],2007-01-01,0.527,0.974,7,-4.346,1,0.0589,0.381,1.11e-06,0.302,0.9,149.04,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165692,0zVgQaDOdSY9F9uqPba6Cq,Vole,36,178893,0,['Céline Dion'],['4S9EykWXhStSc15wEx8QFK'],1995,0.312,0.079,4,-15.527,1,0.0385,0.88,2.51e-05,0.072,0.0968,126.955,3,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165733,0zhYmfxcewQQay6pDajX74,Velvet Morning,34,297587,0,['The Verve'],['2cGwlqi3k18jFpUyTrsR84'],1997-09-29,0.438,0.547,9,-7.584,1,0.0265,0.108,0.0735,0.0994,0.18,87.078,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165756,0znL3d7w3EQ0LlmjuN1BR5,Vuelvo al sur,39,419600,0,['Gotan Project'],['44ejFPE33H5aOInxNV2BFP'],2001,0.86,0.513,11,-9.581,1,0.0483,0.0602,0.337,0.112,0.384,99.018,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165762,0zom9ECHHRTZ0INqpgHrfS,Vuur,65,200260,1,['Broederliefde'],['5GvMLzUp6tMBpaCbr903RN'],2021-01-28,0.879,0.484,10,-8.735,1,0.201,0.0189,4.62e-05,0.298,0.719,101.97,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165778,0ztGxRRezfNElo79ESJkx6,Vida,45,279107,0,['Marc Anthony'],['4wLXwxDeWQ8mtUIRPxGiD6'],2010-05-24,0.565,0.514,0,-7.283,1,0.0298,0.635,0.0,0.491,0.439,129.844,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165788,0zxrVK92urlVFXP9tgVw7R,Vendaval Sin Rumbo,31,168160,0,['Javier Solís'],['7jerD1mbWgyDukHAmCvdCj'],1960,0.54,0.258,7,-12.905,0,0.0323,0.892,0.00011,0.111,0.662,108.953,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
165962,10jdpgR3YYmtFE7sNIKahW,Voodoo - 2009 Remaster,35,272413,0,['Black Sabbath'],['5M52tdBnJaKSvOpJGz8mfZ'],1981-11-04,0.511,0.748,8,-10.822,0,0.0282,0.0234,0.0795,0.228,0.687,102.068,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
