,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2357,86846,46XVYNbLvS2qBihsovpWW8,Fixing a Broken Heart,39,221720,0,['Roméo'],['5QXh6TqYCkqbeV5Cn55SjZ'],1999-12-17,0.535,0.314,9,-9.083,1,0.0247,0.326,0.0,0.14,0.258,75.024,4,https://i.scdn.co/image/ab67616d0000b2739c853378d4c6c73e33423bdb,https://open.spotify.com/track/46XVYNbLvS2qBihsovpWW8
2358,86872,2mTnbwTikQfI9oTeM6W56D,Friends - Live,32,237267,0,['Joe Hisaishi'],['7nzSoJISlVJsn7O0yTeMOB'],1999-09-22,0.357,0.0693,0,-21.25,1,0.04,0.993,0.841,0.103,0.13,166.477,4,https://i.scdn.co/image/ab67616d0000b273b54df69501c7af4d560f539f,https://open.spotify.com/track/2mTnbwTikQfI9oTeM6W56D
2359,87304,3vIlq0q2DevFrp5H0hLv5x,Fang Sheng,33,235427,0,['Jade Kwan'],['5mzNf31zfzrdyD8x9fzcd4'],2003-10-24,0.724,0.544,11,-5.108,1,0.0332,0.766,0.0,0.13,0.212,127.989,4,https://i.scdn.co/image/ab67616d0000b27346712cfeb1060e19d3fdfa35,https://open.spotify.com/track/3vIlq0q2DevFrp5H0hLv5x
2360,87370,6mj3XXPRbBXUPG2yynVWO3,FIND THE WAY,41,326160,0,['Mika Nakashima'],['3D73KNJRMbV45N59E8IN0F'],2003,0.472,0.226,3,-11.653,1,0.0271,0.798,0.0,0.0992,0.0974,74.736,4,https://i.scdn.co/image/ab67616d0000b2734bf585b597bb024c29251b8a,https://open.spotify.com/track/6mj3XXPRbBXUPG2yynVWO3
2361,87493,5qzTrJb8REBua1drQVVxrH,From The Start,47,254427,0,['Rachelle Ann Go'],['0YaTdozvKSQ2UkOTTONmSJ'],2004-07-26,0.638,0.328,9,-11.619,1,0.0309,0.774,0.0,0.0647,0.349,127.934,4,https://i.scdn.co/image/ab67616d0000b273c34588c3f05661ad799a9753,https://open.spotify.com/track/5qzTrJb8REBua1drQVVxrH
2362,87632,2rtSjGAgCkHL5mKboZMVgD,Free Loop,46,232893,0,['Daniel Powter'],['7xTcuBOIAAIGDOSvwYFPzk'],2005-02-22,0.6,0.657,0,-10.693,1,0.0336,0.503,0.00013,0.0816,0.678,75.331,4,https://i.scdn.co/image/ab67616d0000b273d5d74dc15f88ec6e02c7378d,https://open.spotify.com/track/2rtSjGAgCkHL5mKboZMVgD
2363,88134,64Ce9XO5NHzgPiKZ71j9Rl,Flavor Of Life,55,293747,0,['Hikaru Utada'],['7lbSsjYACZHn1MSDXPxNF2'],2008-03-19,0.587,0.87,0,-5.358,0,0.0305,0.11,4.18e-05,0.0829,0.503,105.98,4,https://i.scdn.co/image/ab67616d0000b273189e41798cd255d340b21be9,https://open.spotify.com/track/64Ce9XO5NHzgPiKZ71j9Rl
2364,88141,2kOdYflSXfIXuTOFdtp4o0,Farewell,50,213733,0,['Raymond Lauchengco'],['2tOIdpZFzB2c52UdHnj5LW'],2008-01-23,0.406,0.455,9,-9.976,1,0.031,0.772,0.0,0.126,0.371,121.795,4,https://i.scdn.co/image/ab67616d0000b273224aa3c03bbcbde863245150,https://open.spotify.com/track/2kOdYflSXfIXuTOFdtp4o0
2365,88147,4NnxwvoD3dboEG0MdYBEbB,Flavor Of Life - Ballad Version,50,325360,0,['Hikaru Utada'],['7lbSsjYACZHn1MSDXPxNF2'],2008-03-19,0.484,0.612,0,-6.105,0,0.027,0.508,0.0,0.115,0.37,94.966,4,https://i.scdn.co/image/ab67616d0000b273189e41798cd255d340b21be9,https://open.spotify.com/track/4NnxwvoD3dboEG0MdYBEbB
2366,88344,7hoWdQmgjEFAj1x0iNLpMd,First Time Ever I Saw Your Face,47,202227,0,"['Harry Connick, Jr.']",['6u17YlWtW4oqFF5Hn9UU79'],2009-09-21,0.427,0.13,9,-18.891,1,0.0287,0.728,0.00254,0.197,0.169,84.198,4,https://i.scdn.co/image/ab67616d0000b273aca693379ab1a76a5fbac026,https://open.spotify.com/track/7hoWdQmgjEFAj1x0iNLpMd
