Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
61679,6aZ6jat6EhEm4bPplxmS7Z,Pulp Fiction,48,254187,0,['Haloo Helsinki!'],['0JTMRuiDzOCjWuYtWMgv2s'],2015-02-27,0.691,0.865,4,-5.638,0,0.0614,0.00867,0.000182,0.13,0.788,117.978,4,https://i.scdn.co/image/ab67616d0000b2734ecea58b79c971859b8b77aa,https://open.spotify.com/track/6aZ6jat6EhEm4bPplxmS7Z
61694,5W59v6kiCz8No0TPc1I9UI,Pyydä multa anteeks kunnolla,40,215667,0,['Antti Tuisku'],['54CMkgIraCOO9pSRfPKiKt'],2015-05-22,0.578,0.754,9,-5.254,0,0.0728,0.0572,0.0,0.0518,0.515,102.586,4,https://i.scdn.co/image/ab67616d0000b273761754558e93a4de92890f03,https://open.spotify.com/track/5W59v6kiCz8No0TPc1I9UI
61702,5Mm4oeVBGi4iwwqFlZcQS0,Party (Papiidipaadi) (feat. Nikke Ankara),39,220000,0,"['Antti Tuisku', 'Nikke Ankara']","['54CMkgIraCOO9pSRfPKiKt', '2E5rkwWAKphgpurncaoAyn']",2015-05-22,0.725,0.784,5,-4.674,0,0.123,0.0143,5.97e-06,0.297,0.69,139.986,4,https://i.scdn.co/image/ab67616d0000b273761754558e93a4de92890f03,https://open.spotify.com/track/5Mm4oeVBGi4iwwqFlZcQS0
61705,150jeu5D3FxAmv3f7tc9h9,Paluu tulevaisuuteen,39,200526,0,['JVG'],['55mdlQp6zN8zdyIYB9DDQj'],2015-12-31,0.716,0.83,8,-4.51,1,0.0637,0.0439,0.0,0.347,0.707,127.963,4,https://i.scdn.co/image/ab67616d0000b2734fb4f478a453e8368188cc49,https://open.spotify.com/track/150jeu5D3FxAmv3f7tc9h9
61708,2hy8OZkYPZUbLSNRK0VClf,Paukuta sun pimppii,38,126667,0,['TIPPA'],['0kWknKjD7r2hNh8KntEx59'],2015-06-17,0.844,0.724,9,-7.067,1,0.248,0.0795,0.000405,0.321,0.654,97.033,4,https://i.scdn.co/image/ab67616d0000b273f1c020cb51e27e718026f8bf,https://open.spotify.com/track/2hy8OZkYPZUbLSNRK0VClf
61724,4VugOAa3fFb1Lq6KHXXF8y,Pojat (feat. TIPPA),36,203293,0,"['SANNI', 'TIPPA']","['7meg3neLTT2WR1LDjL8jze', '0kWknKjD7r2hNh8KntEx59']",2015-04-24,0.8,0.68,1,-4.955,1,0.0701,0.00552,0.0,0.164,0.781,129.003,4,https://i.scdn.co/image/ab67616d0000b2732c64d16138c4f0a10bc6702d,https://open.spotify.com/track/4VugOAa3fFb1Lq6KHXXF8y
61726,1eSABvvhwQj59TC8zyVJBr,Play My Drum,42,240800,0,['Sandra Lyng'],['6OS2jyNVjuVsvA63jsw3Rf'],2015-07-17,0.452,0.873,4,-4.062,0,0.0712,0.313,0.000864,0.133,0.228,127.991,4,https://i.scdn.co/image/ab67616d0000b273501e2212959e8ea7b68794f0,https://open.spotify.com/track/1eSABvvhwQj59TC8zyVJBr
61745,6vdCjfNPMZQHb10R7RJrA6,Peto on irti (Vain elämää kausi 4),35,155453,0,['VilleGalle'],['6VVSjZwPAHNbkKeMhTI2bb'],2015-10-30,0.402,0.772,8,-5.93,1,0.202,0.113,0.0,0.591,0.68,90.758,3,https://i.scdn.co/image/ab67616d0000b273ca98f90b61ed1a506f76b3dd,https://open.spotify.com/track/6vdCjfNPMZQHb10R7RJrA6
61750,7p0nvXdLOhpoLi5tlB7J2p,Petri Ruusunen,34,264714,0,['Anssi Kela'],['7ISARfXENNWqIhKcO6kyrG'],2015-12-17,0.645,0.722,9,-6.947,0,0.264,0.275,0.0,0.214,0.612,170.199,4,https://i.scdn.co/image/ab67616d0000b273be0896482aff54e898ebe4f8,https://open.spotify.com/track/7p0nvXdLOhpoLi5tlB7J2p
61756,5F8YXloe8AFkQGMCgMzEC9,Pojat (Vain elämää kausi 4),34,132320,0,['Antti Tuisku'],['54CMkgIraCOO9pSRfPKiKt'],2015-10-30,0.752,0.628,0,-5.443,1,0.0969,0.0171,1.55e-05,0.0946,0.943,134.97,4,https://i.scdn.co/image/ab67616d0000b273ca98f90b61ed1a506f76b3dd,https://open.spotify.com/track/5F8YXloe8AFkQGMCgMzEC9
61765,23cX9zEyDrxwSJfKlKh9Dc,Push It to the Limit - Bonus,47,199762,0,['Battle Beast'],['7k5jeohQCF20a8foBD9ize'],2015-01-09,0.459,0.976,11,-5.564,0,0.0884,8.31e-05,3.93e-05,0.353,0.466,160.025,4,https://i.scdn.co/image/ab67616d0000b273c8663ea886d2cbe9fddd0861,https://open.spotify.com/track/23cX9zEyDrxwSJfKlKh9Dc
61766,0xLX7Q70ZxdrLKHfk4N5IT,Pettävällä jäällä (feat. Oskari Teräsniska),33,227960,0,"['Suvi Teräsniska', 'Oskari Teräsniska']","['76BCq0XM9wlppqHy4pXmoS', '2HuW5RGlqQJCdvZIVD3gZA']",2015-11-06,0.59,0.718,4,-5.306,0,0.0294,0.134,0.0,0.12,0.383,115.088,4,https://i.scdn.co/image/ab67616d0000b27348f1e3162992cee5fe9476b3,https://open.spotify.com/track/0xLX7Q70ZxdrLKHfk4N5IT
61773,1IHCEJ8tsYLYy7n65C0CVe,Praise Abort,53,281827,1,['Lindemann'],['65A714FqhSPjoFZeffQbTv'],2015-06-30,0.577,0.909,9,-4.762,1,0.0815,0.000409,0.265,0.337,0.55,120.006,4,https://i.scdn.co/image/ab67616d0000b2736df62f6900c46bf4eb1059e3,https://open.spotify.com/track/1IHCEJ8tsYLYy7n65C0CVe
61781,4kctRqsPgIjeYy9HD6mj00,Punaiset valot (feat. Mira Luoti & Pyhimys),32,224693,0,"['Aste', 'Mira Luoti', 'Pyhimys']","['0FgPkjSOY3FoLQRXeNbkhL', '5j9mMB9gew9wNCvFJWiNho', '3MaQwUQBigrjcMYHk8bDKm']",2015-03-27,0.507,0.838,6,-6.011,0,0.173,0.0285,0.0,0.536,0.556,87.758,4,https://i.scdn.co/image/ab67616d0000b2735bc208da4d1ba12b231eeb6f,https://open.spotify.com/track/4kctRqsPgIjeYy9HD6mj00
